,State,Date,Total,lag_1,lag_7,lag_30,month,week,quarter,year,is_holiday
1119,Arizona,2021-08-01,144662532.0,140495761.0,152816611.0,119728725.0,8,30,3,2021,0
1635,Arizona,2021-08-08,154347015.0,144662532.0,154949376.0,121976001.0,8,31,3,2021,0
3871,Arizona,2021-08-15,149953473.0,154347015.0,147305127.0,123411183.0,8,32,3,2021,0
5720,Arizona,2021-08-22,146415000.0,149953473.0,155493045.0,118460351.0,8,33,3,2021,0
7569,Arizona,2021-08-29,147911738.0,146415000.0,150801486.0,119030151.0,8,34,3,2021,0
1377,Arizona,2021-09-05,155366160.0,147911738.0,146199274.0,126877371.0,9,35,3,2021,0
1893,Arizona,2021-09-12,149966653.0,155366160.0,140495761.0,123255297.0,9,36,3,2021,0
4989,Arizona,2021-09-19,148517047.0,149966653.0,144662532.0,122351717.0,9,37,3,2021,0
6838,Arizona,2021-09-26,143876042.0,148517047.0,154347015.0,124760494.0,9,38,3,2021,0
1248,Arizona,2021-10-03,200820085.0,143876042.0,149953473.0,136194918.0,10,39,4,2021,0
1764,Arizona,2021-10-10,201963815.0,200820085.0,146415000.0,150363246.0,10,40,4,2021,0
4430,Arizona,2021-10-17,197141587.0,201963815.0,147911738.0,144705321.0,10,41,4,2021,0
6279,Arizona,2021-10-24,195856140.0,197141587.0,155366160.0,125617568.0,10,42,4,2021,0
8042,Arizona,2021-10-31,194283831.0,195856140.0,149966653.0,140912772.0,10,43,4,2021,0
1592,Arizona,2021-11-07,201120667.0,194283831.0,148517047.0,138011956.0,11,44,4,2021,0
3699,Arizona,2021-11-14,196009266.0,201120667.0,143876042.0,134735709.0,11,45,4,2021,0
5548,Arizona,2021-11-21,199577574.0,196009266.0,200820085.0,139157806.0,11,46,4,2021,0
7397,Arizona,2021-11-28,184063174.0,199577574.0,201963815.0,144090339.0,11,47,4,2021,0
1420,Arizona,2021-12-05,186262764.0,184063174.0,197141587.0,152933491.0,12,48,4,2021,0
1936,Arizona,2021-12-12,187993597.0,186262764.0,195856140.0,147870671.0,12,49,4,2021,0
5032,Arizona,2021-12-19,191792532.0,187993597.0,194283831.0,146832911.0,12,50,4,2021,0
6881,Arizona,2021-12-26,187019454.0,191792532.0,201120667.0,149964412.0,12,51,4,2021,0
2022,Arizona,2022-01-02,182124831.0,187019454.0,196009266.0,153270396.0,1,52,1,2022,0
2538,Arizona,2022-01-09,187226998.0,182124831.0,199577574.0,152816611.0,1,1,1,2022,0
4000,Arizona,2022-01-16,190506028.0,187226998.0,184063174.0,154949376.0,1,2,1,2022,0
5849,Arizona,2022-01-23,184460687.0,190506028.0,186262764.0,147305127.0,1,3,1,2022,0
7698,Arizona,2022-01-30,184840307.0,184460687.0,187993597.0,155493045.0,1,4,1,2022,0
2323,Arizona,2022-02-06,191822690.0,184840307.0,191792532.0,150801486.0,2,5,1,2022,0
3226,Arizona,2022-02-13,193758115.0,191822690.0,187019454.0,146199274.0,2,6,1,2022,0
5075,Arizona,2022-02-20,186140486.0,193758115.0,182124831.0,140495761.0,2,7,1,2022,0
6924,Arizona,2022-02-27,191804856.0,186140486.0,187226998.0,144662532.0,2,8,1,2022,0
2366,Arizona,2022-03-06,204336119.0,191804856.0,190506028.0,154347015.0,3,9,1,2022,0
3269,Arizona,2022-03-13,199341790.0,204336119.0,184460687.0,149953473.0,3,10,1,2022,0
5118,Arizona,2022-03-20,203135958.0,199341790.0,184840307.0,146415000.0,3,11,1,2022,0
6967,Arizona,2022-03-27,204330837.0,203135958.0,191822690.0,147911738.0,3,12,1,2022,0
2108,Arizona,2022-04-03,216587578.0,204330837.0,193758115.0,155366160.0,4,13,2,2022,0
2624,Arizona,2022-04-10,219518921.0,216587578.0,186140486.0,149966653.0,4,14,2,2022,0
4301,Arizona,2022-04-17,217866947.0,219518921.0,191804856.0,148517047.0,4,15,2,2022,0
6150,Arizona,2022-04-24,207194456.0,217866947.0,204336119.0,143876042.0,4,16,2,2022,0
1979,Arizona,2022-05-01,210346537.0,207194456.0,199341790.0,200820085.0,5,17,2,2022,0
2495,Arizona,2022-05-08,219329549.0,210346537.0,203135958.0,201963815.0,5,18,2,2022,0
3828,Arizona,2022-05-15,215137302.0,219329549.0,204330837.0,197141587.0,5,19,2,2022,0
5677,Arizona,2022-05-22,215304100.0,215137302.0,216587578.0,195856140.0,5,20,2,2022,0
7526,Arizona,2022-05-29,219462134.0,215304100.0,219518921.0,194283831.0,5,21,2,2022,0
2280,Arizona,2022-06-05,221466462.0,219462134.0,217866947.0,201120667.0,6,22,2,2022,0
2796,Arizona,2022-06-12,228960137.0,221466462.0,207194456.0,196009266.0,6,23,2,2022,0
4903,Arizona,2022-06-19,224705587.0,228960137.0,210346537.0,199577574.0,6,24,2,2022,0
6752,Arizona,2022-06-26,215666630.0,224705587.0,219329549.0,184063174.0,6,25,2,2022,0
2151,Arizona,2022-07-03,230278334.0,215666630.0,215137302.0,186262764.0,7,26,3,2022,0
2667,Arizona,2022-07-10,220195810.0,230278334.0,215304100.0,187993597.0,7,27,3,2022,0
4387,Arizona,2022-07-17,218623208.0,220195810.0,219462134.0,191792532.0,7,28,3,2022,0
6236,Arizona,2022-07-24,213178650.0,218623208.0,221466462.0,187019454.0,7,29,3,2022,0
7999,Arizona,2022-07-31,211959851.0,213178650.0,228960137.0,182124831.0,7,30,3,2022,0
2452,Arizona,2022-08-07,225961035.0,211959851.0,224705587.0,187226998.0,8,31,3,2022,0
3656,Arizona,2022-08-14,220700930.0,225961035.0,215666630.0,190506028.0,8,32,3,2022,0
5505,Arizona,2022-08-21,215522849.0,220700930.0,230278334.0,184460687.0,8,33,3,2022,0
7354,Arizona,2022-08-28,222686060.0,215522849.0,220195810.0,184840307.0,8,34,3,2022,0
2194,Arizona,2022-09-04,232958487.0,222686060.0,218623208.0,191822690.0,9,35,3,2022,0
2710,Arizona,2022-09-11,226231108.0,232958487.0,213178650.0,193758115.0,9,36,3,2022,0
4602,Arizona,2022-09-18,218387231.0,226231108.0,211959851.0,186140486.0,9,37,3,2022,0
6451,Arizona,2022-09-25,211204050.0,218387231.0,225961035.0,191804856.0,9,38,3,2022,0
2065,Arizona,2022-10-02,214133475.0,211204050.0,220700930.0,204336119.0,10,39,4,2022,0
2581,Arizona,2022-10-09,218976019.0,214133475.0,215522849.0,199341790.0,10,40,4,2022,0
4215,Arizona,2022-10-16,211117837.0,218976019.0,222686060.0,203135958.0,10,41,4,2022,0
6064,Arizona,2022-10-23,206019098.0,211117837.0,232958487.0,204330837.0,10,42,4,2022,0
7870,Arizona,2022-10-30,203716151.0,206019098.0,226231108.0,216587578.0,10,43,4,2022,0
2409,Arizona,2022-11-06,212352076.0,203716151.0,218387231.0,219518921.0,11,44,4,2022,0
3441,Arizona,2022-11-13,209536787.0,212352076.0,211204050.0,217866947.0,11,45,4,2022,0
5290,Arizona,2022-11-20,206468807.0,209536787.0,214133475.0,207194456.0,11,46,4,2022,0
7139,Arizona,2022-11-27,200179530.0,206468807.0,218976019.0,210346537.0,11,47,4,2022,0
2237,Arizona,2022-12-04,195652307.0,200179530.0,211117837.0,219329549.0,12,48,4,2022,0
2753,Arizona,2022-12-11,200138362.0,195652307.0,206019098.0,215137302.0,12,49,4,2022,0
4688,Arizona,2022-12-18,204225387.0,200138362.0,203716151.0,215304100.0,12,50,4,2022,0
6537,Arizona,2022-12-25,206642210.0,204225387.0,212352076.0,219462134.0,12,51,4,2022,0
2839,Arizona,2023-01-01,188408490.0,206642210.0,209536787.0,221466462.0,1,52,1,2023,0
3054,Arizona,2023-01-08,194629091.0,188408490.0,206468807.0,228960137.0,1,1,1,2023,0
3742,Arizona,2023-01-15,199308521.0,194629091.0,200179530.0,224705587.0,1,2,1,2023,0
5591,Arizona,2023-01-22,191351464.0,199308521.0,195652307.0,215666630.0,1,3,1,2023,0
7440,Arizona,2023-01-29,193432652.0,191351464.0,200138362.0,230278334.0,1,4,1,2023,0
2925,Arizona,2023-02-05,203668153.0,193432652.0,204225387.0,220195810.0,2,5,1,2023,0
3140,Arizona,2023-02-12,210784001.0,203668153.0,206642210.0,218623208.0,2,6,1,2023,0
4774,Arizona,2023-02-19,200168687.0,210784001.0,188408490.0,213178650.0,2,7,1,2023,0
6623,Arizona,2023-02-26,201565059.0,200168687.0,194629091.0,211959851.0,2,8,1,2023,0
2968,Arizona,2023-03-05,216243765.0,201565059.0,199308521.0,225961035.0,3,9,1,2023,0
3183,Arizona,2023-03-12,235892871.0,216243765.0,191351464.0,220700930.0,3,10,1,2023,0
4817,Arizona,2023-03-19,227766017.0,235892871.0,193432652.0,215522849.0,3,11,1,2023,0
6666,Arizona,2023-03-26,207113292.0,227766017.0,203668153.0,222686060.0,3,12,1,2023,0
2882,Arizona,2023-04-02,215603138.0,207113292.0,210784001.0,232958487.0,4,13,2,2023,0
3097,Arizona,2023-04-09,229352435.0,215603138.0,200168687.0,226231108.0,4,14,2,2023,0
4086,Arizona,2023-04-16,223021337.0,229352435.0,201565059.0,218387231.0,4,15,2,2023,0
5935,Arizona,2023-04-23,220557323.0,223021337.0,216243765.0,211204050.0,4,16,2,2023,0
7741,Arizona,2023-04-30,231156458.0,220557323.0,235892871.0,214133475.0,4,17,2,2023,0
3011,Arizona,2023-05-07,240505460.0,231156458.0,227766017.0,218976019.0,5,18,2,2023,0
88,Arkansas,2019-10-06,67349815.0,240505460.0,207113292.0,211117837.0,10,40,4,2019,0
3399,Arkansas,2019-10-13,63679443.0,67349815.0,215603138.0,206019098.0,10,41,4,2019,0
5248,Arkansas,2019-10-20,59248421.0,63679443.0,229352435.0,203716151.0,10,42,4,2019,0
7097,Arkansas,2019-10-27,57654430.0,59248421.0,223021337.0,212352076.0,10,43,4,2019,0
45,Arkansas,2019-11-03,58551067.0,57654430.0,220557323.0,209536787.0,11,44,4,2019,0
174,Arkansas,2019-11-10,59494648.0,58551067.0,231156458.0,206468807.0,11,45,4,2019,0
4474,Arkansas,2019-11-17,58265259.0,59494648.0,240505460.0,200179530.0,11,46,4,2019,0
6323,Arkansas,2019-11-24,59690104.0,58265259.0,67349815.0,195652307.0,11,47,4,2019,0
2,Arkansas,2019-12-01,58049432.0,59690104.0,63679443.0,200138362.0,12,48,4,2019,0
131,Arkansas,2019-12-08,59101265.0,58049432.0,59248421.0,204225387.0,12,49,4,2019,0
3958,Arkansas,2019-12-15,58035927.0,59101265.0,57654430.0,206642210.0,12,50,4,2019,0
5807,Arkansas,2019-12-22,61147230.0,58035927.0,58551067.0,188408490.0,12,51,4,2019,0
7656,Arkansas,2019-12-29,58290655.0,61147230.0,59494648.0,194629091.0,12,52,4,2019,0
475,Arkansas,2020-01-05,56942259.0,58290655.0,58265259.0,199308521.0,1,1,1,2020,0
991,Arkansas,2020-01-12,57854514.0,56942259.0,59690104.0,191351464.0,1,2,1,2020,0
4732,Arkansas,2020-01-19,56718756.0,57854514.0,58049432.0,193432652.0,1,3,1,2020,0
6581,Arkansas,2020-01-26,55036034.0,56718756.0,59101265.0,203668153.0,1,4,1,2020,0
303,Arkansas,2020-02-02,58093735.0,55036034.0,58035927.0,210784001.0,2,5,1,2020,0
819,Arkansas,2020-02-09,58021180.0,58093735.0,61147230.0,200168687.0,2,6,1,2020,0
4044,Arkansas,2020-02-16,56891696.0,58021180.0,58290655.0,201565059.0,2,7,1,2020,0
5893,Arkansas,2020-02-23,55979416.0,56891696.0,56942259.0,216243765.0,2,8,1,2020,0
217,Arkansas,2020-03-01,61187920.0,55979416.0,57854514.0,235892871.0,3,9,1,2020,0
733,Arkansas,2020-03-08,63599450.0,61187920.0,56718756.0,227766017.0,3,10,1,2020,0
3786,Arkansas,2020-03-15,69299262.0,63599450.0,55036034.0,207113292.0,3,11,1,2020,0
5635,Arkansas,2020-03-22,66672578.0,69299262.0,58093735.0,215603138.0,3,12,1,2020,0
7484,Arkansas,2020-03-29,59930918.0,66672578.0,58021180.0,229352435.0,3,13,1,2020,0
518,Arkansas,2020-04-05,63610285.0,59930918.0,56891696.0,223021337.0,4,14,2,2020,0
1034,Arkansas,2020-04-12,63528109.0,63610285.0,55979416.0,220557323.0,4,15,2,2020,0
4861,Arkansas,2020-04-19,62510706.0,63528109.0,61187920.0,231156458.0,4,16,2,2020,0
6710,Arkansas,2020-04-26,63303777.0,62510706.0,63599450.0,240505460.0,4,17,2,2020,0
389,Arkansas,2020-05-03,65718902.0,63303777.0,69299262.0,67349815.0,5,18,2,2020,0
905,Arkansas,2020-05-10,66725736.0,65718902.0,66672578.0,63679443.0,5,19,2,2020,0
4345,Arkansas,2020-05-17,67059259.0,66725736.0,59930918.0,59248421.0,5,20,2,2020,0
6194,Arkansas,2020-05-24,69534675.0,67059259.0,63610285.0,57654430.0,5,21,2,2020,0
7957,Arkansas,2020-05-31,67420353.0,69534675.0,63528109.0,58551067.0,5,22,2,2020,0
690,Arkansas,2020-06-07,70882885.0,67420353.0,62510706.0,59494648.0,6,23,2,2020,0
3614,Arkansas,2020-06-14,70697390.0,70882885.0,63303777.0,58265259.0,6,24,2,2020,0
5463,Arkansas,2020-06-21,70943346.0,70697390.0,65718902.0,59690104.0,6,25,2,2020,0
7312,Arkansas,2020-06-28,69082980.0,70943346.0,66725736.0,58049432.0,6,26,2,2020,0
561,Arkansas,2020-07-05,76591713.0,69082980.0,67059259.0,59101265.0,7,27,3,2020,0
1077,Arkansas,2020-07-12,71426615.0,76591713.0,69534675.0,58035927.0,7,28,3,2020,0
4947,Arkansas,2020-07-19,71755452.0,71426615.0,67420353.0,61147230.0,7,29,3,2020,0
6796,Arkansas,2020-07-26,70313071.0,71755452.0,70882885.0,58290655.0,7,30,3,2020,0
346,Arkansas,2020-08-02,70280652.0,70313071.0,70697390.0,56942259.0,8,31,3,2020,0
862,Arkansas,2020-08-09,71170812.0,70280652.0,70943346.0,57854514.0,8,32,3,2020,0
4173,Arkansas,2020-08-16,72517548.0,71170812.0,69082980.0,56718756.0,8,33,3,2020,0
6022,Arkansas,2020-08-23,70270227.0,72517548.0,76591713.0,55036034.0,8,34,3,2020,0
7828,Arkansas,2020-08-30,69321237.0,70270227.0,71426615.0,58093735.0,8,35,3,2020,0
604,Arkansas,2020-09-06,70544925.0,69321237.0,71755452.0,58021180.0,9,36,3,2020,0
3356,Arkansas,2020-09-13,71051325.0,70544925.0,70313071.0,56891696.0,9,37,3,2020,0
5205,Arkansas,2020-09-20,68622672.0,71051325.0,70280652.0,55979416.0,9,38,3,2020,0
7054,Arkansas,2020-09-27,64905092.0,68622672.0,71170812.0,61187920.0,9,39,3,2020,0
432,Arkansas,2020-10-04,67850338.0,64905092.0,72517548.0,63599450.0,10,40,4,2020,0
948,Arkansas,2020-10-11,67105075.0,67850338.0,70270227.0,69299262.0,10,41,4,2020,0
4646,Arkansas,2020-10-18,64996749.0,67105075.0,69321237.0,66672578.0,10,42,4,2020,0
6495,Arkansas,2020-10-25,62410736.0,64996749.0,70544925.0,59930918.0,10,43,4,2020,0
260,Arkansas,2020-11-01,61173665.0,62410736.0,71051325.0,63610285.0,11,44,4,2020,0
776,Arkansas,2020-11-08,63896293.0,61173665.0,68622672.0,63528109.0,11,45,4,2020,0
3915,Arkansas,2020-11-15,63680879.0,63896293.0,64905092.0,62510706.0,11,46,4,2020,0
5764,Arkansas,2020-11-22,64469135.0,63680879.0,67850338.0,63303777.0,11,47,4,2020,0
7613,Arkansas,2020-11-29,62518778.0,64469135.0,67105075.0,65718902.0,11,48,4,2020,0
647,Arkansas,2020-12-06,60541396.0,62518778.0,64996749.0,66725736.0,12,49,4,2020,0
3485,Arkansas,2020-12-13,62551318.0,60541396.0,62410736.0,67059259.0,12,50,4,2020,0
5334,Arkansas,2020-12-20,63362785.0,62551318.0,61173665.0,69534675.0,12,51,4,2020,0
7183,Arkansas,2020-12-27,63040188.0,63362785.0,63896293.0,67420353.0,12,52,4,2020,0
1206,Arkansas,2021-01-03,61067745.0,63040188.0,63680879.0,70882885.0,1,53,1,2021,0
1722,Arkansas,2021-01-10,62054714.0,61067745.0,64469135.0,70697390.0,1,1,1,2021,0
4259,Arkansas,2021-01-17,61751789.0,62054714.0,62518778.0,70943346.0,1,2,1,2021,0
6108,Arkansas,2021-01-24,59692624.0,61751789.0,60541396.0,69082980.0,1,3,1,2021,0
7914,Arkansas,2021-01-31,60629838.0,59692624.0,62551318.0,76591713.0,1,4,1,2021,0
1507,Arkansas,2021-02-07,62729412.0,60629838.0,63362785.0,71426615.0,2,5,1,2021,0
3528,Arkansas,2021-02-14,63052100.0,62729412.0,63040188.0,71755452.0,2,6,1,2021,0
5377,Arkansas,2021-02-21,56331936.0,63052100.0,61067745.0,70313071.0,2,7,1,2021,0
7226,Arkansas,2021-02-28,65438140.0,56331936.0,62054714.0,70280652.0,2,8,1,2021,0
1550,Arkansas,2021-03-07,67470845.0,65438140.0,61751789.0,71170812.0,3,9,1,2021,0
3571,Arkansas,2021-03-14,73830082.0,67470845.0,59692624.0,72517548.0,3,10,1,2021,0
5420,Arkansas,2021-03-21,71996987.0,73830082.0,60629838.0,70270227.0,3,11,1,2021,0
7269,Arkansas,2021-03-28,64565241.0,71996987.0,62729412.0,69321237.0,3,12,1,2021,0
1292,Arkansas,2021-04-04,68515097.0,64565241.0,63052100.0,70544925.0,4,13,2,2021,0
1808,Arkansas,2021-04-11,68454423.0,68515097.0,56331936.0,71051325.0,4,14,2,2021,0
4517,Arkansas,2021-04-18,67525813.0,68454423.0,65438140.0,68622672.0,4,15,2,2021,0
6366,Arkansas,2021-04-25,67632914.0,67525813.0,67470845.0,64905092.0,4,16,2,2021,0
1163,Arkansas,2021-05-02,70271403.0,67632914.0,73830082.0,67850338.0,5,17,2,2021,0
1679,Arkansas,2021-05-09,71602056.0,70271403.0,71996987.0,67105075.0,5,18,2,2021,0
4130,Arkansas,2021-05-16,69891687.0,71602056.0,64565241.0,64996749.0,5,19,2,2021,0
5979,Arkansas,2021-05-23,71888898.0,69891687.0,68515097.0,62410736.0,5,20,2,2021,0
7785,Arkansas,2021-05-30,72688736.0,71888898.0,68454423.0,61173665.0,5,21,2,2021,0
1464,Arkansas,2021-06-06,73746656.0,72688736.0,67525813.0,63896293.0,6,22,2,2021,0
3313,Arkansas,2021-06-13,75043823.0,73746656.0,67632914.0,63680879.0,6,23,2,2021,0
5162,Arkansas,2021-06-20,78781472.0,75043823.0,70271403.0,64469135.0,6,24,2,2021,0
7011,Arkansas,2021-06-27,74788922.0,78781472.0,71602056.0,62518778.0,6,25,2,2021,0
1335,Arkansas,2021-07-04,80327966.0,74788922.0,69891687.0,60541396.0,7,26,3,2021,0
1851,Arkansas,2021-07-11,76636654.0,80327966.0,71888898.0,62551318.0,7,27,3,2021,0
4560,Arkansas,2021-07-18,77954786.0,76636654.0,72688736.0,63362785.0,7,28,3,2021,0
6409,Arkansas,2021-07-25,76727707.0,77954786.0,73746656.0,63040188.0,7,29,3,2021,0
1120,Arkansas,2021-08-01,76563570.0,76727707.0,75043823.0,61067745.0,8,30,3,2021,0
1636,Arkansas,2021-08-08,76788500.0,76563570.0,78781472.0,62054714.0,8,31,3,2021,0
3872,Arkansas,2021-08-15,78200292.0,76788500.0,74788922.0,61751789.0,8,32,3,2021,0
5721,Arkansas,2021-08-22,75360902.0,78200292.0,80327966.0,59692624.0,8,33,3,2021,0
7570,Arkansas,2021-08-29,76041639.0,75360902.0,76636654.0,60629838.0,8,34,3,2021,0
1378,Arkansas,2021-09-05,77173311.0,76041639.0,77954786.0,62729412.0,9,35,3,2021,0
1894,Arkansas,2021-09-12,76970529.0,77173311.0,76727707.0,63052100.0,9,36,3,2021,0
4990,Arkansas,2021-09-19,74662068.0,76970529.0,76563570.0,56331936.0,9,37,3,2021,0
6839,Arkansas,2021-09-26,70631842.0,74662068.0,76788500.0,65438140.0,9,38,3,2021,0
1249,Arkansas,2021-10-03,105087223.0,70631842.0,78200292.0,67470845.0,10,39,4,2021,0
1765,Arkansas,2021-10-10,104309748.0,105087223.0,75360902.0,73830082.0,10,40,4,2021,0
4431,Arkansas,2021-10-17,101130188.0,104309748.0,76041639.0,71996987.0,10,41,4,2021,0
6280,Arkansas,2021-10-24,98315876.0,101130188.0,77173311.0,64565241.0,10,42,4,2021,0
8043,Arkansas,2021-10-31,96518730.0,98315876.0,76970529.0,68515097.0,10,43,4,2021,0
1593,Arkansas,2021-11-07,98227444.0,96518730.0,74662068.0,68454423.0,11,44,4,2021,0
3700,Arkansas,2021-11-14,99626519.0,98227444.0,70631842.0,67525813.0,11,45,4,2021,0
5549,Arkansas,2021-11-21,100440189.0,99626519.0,105087223.0,67632914.0,11,46,4,2021,0
7398,Arkansas,2021-11-28,95547889.0,100440189.0,104309748.0,70271403.0,11,47,4,2021,0
1421,Arkansas,2021-12-05,95357790.0,95547889.0,101130188.0,71602056.0,12,48,4,2021,0
1937,Arkansas,2021-12-12,96826619.0,95357790.0,98315876.0,69891687.0,12,49,4,2021,0
5033,Arkansas,2021-12-19,99984094.0,96826619.0,96518730.0,71888898.0,12,50,4,2021,0
6882,Arkansas,2021-12-26,99759952.0,99984094.0,98227444.0,72688736.0,12,51,4,2021,0
2023,Arkansas,2022-01-02,93380357.0,99759952.0,99626519.0,73746656.0,1,52,1,2022,0
2539,Arkansas,2022-01-09,94532467.0,93380357.0,100440189.0,75043823.0,1,1,1,2022,0
4001,Arkansas,2022-01-16,98948580.0,94532467.0,95547889.0,78781472.0,1,2,1,2022,0
5850,Arkansas,2022-01-23,92112220.0,98948580.0,95357790.0,74788922.0,1,3,1,2022,0
7699,Arkansas,2022-01-30,94644193.0,92112220.0,96826619.0,80327966.0,1,4,1,2022,0
2324,Arkansas,2022-02-06,96618081.0,94644193.0,99984094.0,76636654.0,2,5,1,2022,0
3227,Arkansas,2022-02-13,97702066.0,96618081.0,99759952.0,77954786.0,2,6,1,2022,0
5076,Arkansas,2022-02-20,90819494.0,97702066.0,93380357.0,76727707.0,2,7,1,2022,0
6925,Arkansas,2022-02-27,99037115.0,90819494.0,94532467.0,76563570.0,2,8,1,2022,0
2367,Arkansas,2022-03-06,103093646.0,99037115.0,98948580.0,76788500.0,3,9,1,2022,0
3270,Arkansas,2022-03-13,102169602.0,103093646.0,92112220.0,78200292.0,3,10,1,2022,0
5119,Arkansas,2022-03-20,102381503.0,102169602.0,94644193.0,75360902.0,3,11,1,2022,0
6968,Arkansas,2022-03-27,99464637.0,102381503.0,96618081.0,76041639.0,3,12,1,2022,0
2109,Arkansas,2022-04-03,103811548.0,99464637.0,97702066.0,77173311.0,4,13,2,2022,0
2625,Arkansas,2022-04-10,105314661.0,103811548.0,90819494.0,76970529.0,4,14,2,2022,0
4302,Arkansas,2022-04-17,104085976.0,105314661.0,99037115.0,74662068.0,4,15,2,2022,0
6151,Arkansas,2022-04-24,100996169.0,104085976.0,103093646.0,70631842.0,4,16,2,2022,0
1980,Arkansas,2022-05-01,103805094.0,100996169.0,102169602.0,105087223.0,5,17,2,2022,0
2496,Arkansas,2022-05-08,105764203.0,103805094.0,102381503.0,104309748.0,5,18,2,2022,0
3829,Arkansas,2022-05-15,110749148.0,105764203.0,99464637.0,101130188.0,5,19,2,2022,0
5678,Arkansas,2022-05-22,110460402.0,110749148.0,103811548.0,98315876.0,5,20,2,2022,0
7527,Arkansas,2022-05-29,109863859.0,110460402.0,105314661.0,96518730.0,5,21,2,2022,0
2281,Arkansas,2022-06-05,109057664.0,109863859.0,104085976.0,98227444.0,6,22,2,2022,0
2797,Arkansas,2022-06-12,110363535.0,109057664.0,100996169.0,99626519.0,6,23,2,2022,0
4904,Arkansas,2022-06-19,117770997.0,110363535.0,103805094.0,100440189.0,6,24,2,2022,0
6753,Arkansas,2022-06-26,114411032.0,117770997.0,105764203.0,95547889.0,6,25,2,2022,0
2152,Arkansas,2022-07-03,119976406.0,114411032.0,110749148.0,95357790.0,7,26,3,2022,0
2668,Arkansas,2022-07-10,117172559.0,119976406.0,110460402.0,96826619.0,7,27,3,2022,0
4388,Arkansas,2022-07-17,114762339.0,117172559.0,109863859.0,99984094.0,7,28,3,2022,0
6237,Arkansas,2022-07-24,114581651.0,114762339.0,109057664.0,99759952.0,7,29,3,2022,0
8000,Arkansas,2022-07-31,114979802.0,114581651.0,110363535.0,93380357.0,7,30,3,2022,0
2453,Arkansas,2022-08-07,116148959.0,114979802.0,117770997.0,94532467.0,8,31,3,2022,0
3657,Arkansas,2022-08-14,118150219.0,116148959.0,114411032.0,98948580.0,8,32,3,2022,0
5506,Arkansas,2022-08-21,112180743.0,118150219.0,119976406.0,92112220.0,8,33,3,2022,0
7355,Arkansas,2022-08-28,113832344.0,112180743.0,117172559.0,94644193.0,8,34,3,2022,0
2195,Arkansas,2022-09-04,118942575.0,113832344.0,114762339.0,96618081.0,9,35,3,2022,0
2711,Arkansas,2022-09-11,116255198.0,118942575.0,114581651.0,97702066.0,9,36,3,2022,0
4603,Arkansas,2022-09-18,113416519.0,116255198.0,114979802.0,90819494.0,9,37,3,2022,0
6452,Arkansas,2022-09-25,110869552.0,113416519.0,116148959.0,99037115.0,9,38,3,2022,0
